typeModification : MODIFICATION/CREATION/SUPPRESSION;id ROP;reference ROP;fibre HS;motif si HS;PTO a creer (oui/non, a preciser en cas de creation de ROP);reference bandeau;reference PTO;statut PTO;type prise;reference prise promoteur;reference logement;id immeuble;reference batiment;reference escalier;reference etage;id PBO;reference PBO;reference cable PBO;couleur tube PBO;couleur fibre PBO;numero fibre tube PBO;numero port PTO;reference PM;reference PMT;localisation PMT;reference cable PM;couleur tube PM;couleur fibre PM;usage operateur;reference module PM;position module PM;client actif
;230115;[BE-SRO-BPI-7674981-SC-9929521-02][BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN][Vert][Rouge];Non;;;;ZM-1676-2812;CONSTRUITE;FTTH;;;ID-7668100005CU;BATIMENT-3;ESCALIER-A;ETAGE-03;173526;BE-SRO-BPI-7674981-SC-9929521-02;BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN;Vert;Rouge;1;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Turquoise-3Bagues;Marron;partage;B2-T3-MODULE-F;9;Non
;832246;[BE-SRO-BPI-7674981-SC-9929521-02][BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN][Jaune][Rouge];Non;;;;ZM-0655-9652;CONSTRUITE;FTTH;;;ID-7668100005CU;BATIMENT-3;ESCALIER-A;ETAGE-04;173526;BE-SRO-BPI-7674981-SC-9929521-02;BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN;Jaune;Rouge;7;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Rose-3Bagues;Vert;partage;B2-T3-MODULE-F;15;Oui
;834249;[BE-SRO-BPI-7674981-SC-9929521-02][BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN][Vert][Blanc];Non;;;;ZM-0655-9641;CONSTRUITE;FTTH;;;ID-7668100005CU;BATIMENT-3;ESCALIER-A;ETAGE-04;173526;BE-SRO-BPI-7674981-SC-9929521-02;BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN;Vert;Blanc;6;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Rose-3Bagues;Bleu;partage;B2-T3-MODULE-F;14;Oui
;890447;[BE-SRO-BPI-7674981-SC-9929521-02][BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN][Jaune][Bleu];Non;;;;ZM-0655-9663;CONSTRUITE;FTTH;;;ID-7668100005CU;BATIMENT-3;ESCALIER-A;ETAGE-04;173526;BE-SRO-BPI-7674981-SC-9929521-02;BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN;Jaune;Bleu;8;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Rose-3Bagues;Jaune;partage;B2-T3-MODULE-F;16;Oui
;898260;[BE-SRO-BPI-7674981-SC-9929521-02][BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN][Vert][Jaune];Non;;;;ZM-0655-9619;CONSTRUITE;FTTH;;;ID-7668100005CU;BATIMENT-3;ESCALIER-A;ETAGE-03;173526;BE-SRO-BPI-7674981-SC-9929521-02;BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN;Vert;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Turquoise-3Bagues;Rose;partage;B2-T3-MODULE-F;12;Non
;899459;[BE-SRO-BPI-7674981-SC-9929521-02][BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN][Vert][Violet];Non;;;;;;;;;;;;;173526;BE-SRO-BPI-7674981-SC-9929521-02;BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN;Vert;Violet;5;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Rose-3Bagues;Rouge;partage;B2-T3-MODULE-F;13;Non
;902786;[BE-SRO-BPI-7674981-SC-9929521-02][BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN][Vert][Bleu];Non;;;;ZM-0655-9597;CONSTRUITE;FTTH;;;ID-7668100005CU;BATIMENT-3;ESCALIER-A;ETAGE-03;173526;BE-SRO-BPI-7674981-SC-9929521-02;BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN;Vert;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Turquoise-3Bagues;Noir;partage;B2-T3-MODULE-F;10;Non
;903694;[BE-SRO-BPI-7674981-SC-9929521-02][BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN][Vert][Vert];Non;;;;ZM-0655-9608;CONSTRUITE;FTTH;;;ID-7668100005CU;BATIMENT-3;ESCALIER-A;ETAGE-03;173526;BE-SRO-BPI-7674981-SC-9929521-02;BPE-216-FT / BE-01-02 / SOTTEVILLE-LES-ROUEN;Vert;Vert;3;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Turquoise-3Bagues;Turquoise;partage;B2-T3-MODULE-F;11;Oui
;1131766;[PBO-SRO-BPI-7674981-06][PBO-SRO-BPI-7674981-05 /PBO-SRO-BPI-7674981-06 / SOTTEVILLE LES ROUEN][Bleu][Blanc];Non;;;;ZM-B291-3857;CONSTRUITE;FTTH;;;ID-76681000012L;HABITATION;HABITATION;HABITATION;214610;PBO-SRO-BPI-7674981-06;PBO-SRO-BPI-7674981-05 /PBO-SRO-BPI-7674981-06 / SOTTEVILLE LES ROUEN;Bleu;Blanc;6;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Rose-2Bagues;Blanc;partage;B2-T2-MODULE-F;18;Oui
;1135653;[PBO-SRO-BPI-7674981-06][PBO-SRO-BPI-7674981-05 /PBO-SRO-BPI-7674981-06 / SOTTEVILLE LES ROUEN][Bleu][Rouge];Non;;;;ZM-1782-3509;CONSTRUITE;FTTH;;;ID-76681000012K;HABITATION;HABITATION;HABITATION;214610;PBO-SRO-BPI-7674981-06;PBO-SRO-BPI-7674981-05 /PBO-SRO-BPI-7674981-06 / SOTTEVILLE LES ROUEN;Bleu;Rouge;1;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Rose-2Bagues;Rouge;partage;B2-T2-MODULE-F;13;Oui
;1135657;[PBO-SRO-BPI-7674981-06][PBO-SRO-BPI-7674981-05 /PBO-SRO-BPI-7674981-06 / SOTTEVILLE LES ROUEN][Bleu][Violet];Non;;;;;;;;;;;;;214610;PBO-SRO-BPI-7674981-06;PBO-SRO-BPI-7674981-05 /PBO-SRO-BPI-7674981-06 / SOTTEVILLE LES ROUEN;Bleu;Violet;5;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Rose-2Bagues;Violet;partage;B2-T2-MODULE-F;17;Non
;1136864;[PBO-SRO-BPI-7674981-06][PBO-SRO-BPI-7674981-05 /PBO-SRO-BPI-7674981-06 / SOTTEVILLE LES ROUEN][Bleu][Vert];Non;;;;ZM-4707-9241;CONSTRUITE;FTTH;;;ID-7668100000JM;HABITATION;HABITATION;HABITATION;214610;PBO-SRO-BPI-7674981-06;PBO-SRO-BPI-7674981-05 /PBO-SRO-BPI-7674981-06 / SOTTEVILLE LES ROUEN;Bleu;Vert;3;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Rose-2Bagues;Vert;partage;B2-T2-MODULE-F;15;Oui
;1136872;[PBO-SRO-BPI-7674981-06][PBO-SRO-BPI-7674981-05 /PBO-SRO-BPI-7674981-06 / SOTTEVILLE LES ROUEN][Bleu][Jaune];Non;;;;ZM-B265-7975;CONSTRUITE;FTTH;;;ID-76681000077F;HABITATION;HABITATION;HABITATION;214610;PBO-SRO-BPI-7674981-06;PBO-SRO-BPI-7674981-05 /PBO-SRO-BPI-7674981-06 / SOTTEVILLE LES ROUEN;Bleu;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Rose-2Bagues;Jaune;partage;B2-T2-MODULE-F;16;Non
;1148673;[PBO-SRO-BPI-7674981-06][PBO-SRO-BPI-7674981-05 /PBO-SRO-BPI-7674981-06 / SOTTEVILLE LES ROUEN][Bleu][Bleu];Non;;;;ZM-1782-3520;CONSTRUITE;FTTH;;;ID-7668100002P0;HABITATION;HABITATION;HABITATION;214610;PBO-SRO-BPI-7674981-06;PBO-SRO-BPI-7674981-05 /PBO-SRO-BPI-7674981-06 / SOTTEVILLE LES ROUEN;Bleu;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Rose-2Bagues;Bleu;partage;B2-T2-MODULE-F;14;Oui
;1048586;[PBO-SRO-BPI-7674981-10][PBO-SRO-BPI-7674981-09 /PBO-SRO-BPI-7674981-10 / SOTTEVILLE LES ROUEN][Vert][Violet];Non;;;;ZM-1782-3718;CONSTRUITE;FTTH;;;ID-7668100003TL;HABITATION;HABITATION;HABITATION;213606;PBO-SRO-BPI-7674981-10;PBO-SRO-BPI-7674981-09 /PBO-SRO-BPI-7674981-10 / SOTTEVILLE LES ROUEN;Vert;Violet;5;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Orange-3Bagues;Violet;partage;B2-T3-MODULE-D;5;Oui
;1052701;[PBO-SRO-BPI-7674981-10][PBO-SRO-BPI-7674981-09 /PBO-SRO-BPI-7674981-10 / SOTTEVILLE LES ROUEN][Vert][Bleu];Non;;;;ZM-1782-3696;CONSTRUITE;FTTH;;;ID-7668100004GU;HABITATION;HABITATION;HABITATION;213606;PBO-SRO-BPI-7674981-10;PBO-SRO-BPI-7674981-09 /PBO-SRO-BPI-7674981-10 / SOTTEVILLE LES ROUEN;Vert;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Orange-3Bagues;Bleu;partage;B2-T3-MODULE-D;2;Oui
;1053070;[PBO-SRO-BPI-7674981-10][PBO-SRO-BPI-7674981-09 /PBO-SRO-BPI-7674981-10 / SOTTEVILLE LES ROUEN][Vert][Rouge];Non;;;;ZM-1782-3707;CONSTRUITE;FTTH;;;ID-7668100000H4;HABITATION;HABITATION;HABITATION;213606;PBO-SRO-BPI-7674981-10;PBO-SRO-BPI-7674981-09 /PBO-SRO-BPI-7674981-10 / SOTTEVILLE LES ROUEN;Vert;Rouge;1;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Orange-3Bagues;Rouge;partage;B2-T3-MODULE-D;1;Oui
;1055990;[PBO-SRO-BPI-7674981-10][PBO-SRO-BPI-7674981-09 /PBO-SRO-BPI-7674981-10 / SOTTEVILLE LES ROUEN][Vert][Blanc];Non;;;;ZM-1782-3751;CONSTRUITE;FTTH;;;ID-7668100003ND;HABITATION;HABITATION;HABITATION;213606;PBO-SRO-BPI-7674981-10;PBO-SRO-BPI-7674981-09 /PBO-SRO-BPI-7674981-10 / SOTTEVILLE LES ROUEN;Vert;Blanc;6;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Orange-3Bagues;Blanc;partage;B2-T3-MODULE-D;6;Oui
;1064298;[PBO-SRO-BPI-7674981-10][PBO-SRO-BPI-7674981-09 /PBO-SRO-BPI-7674981-10 / SOTTEVILLE LES ROUEN][Vert][Jaune];Non;;;;ZM-1782-3729;CONSTRUITE;FTTH;;;ID-7668100000NV;HABITATION;HABITATION;HABITATION;213606;PBO-SRO-BPI-7674981-10;PBO-SRO-BPI-7674981-09 /PBO-SRO-BPI-7674981-10 / SOTTEVILLE LES ROUEN;Vert;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Orange-3Bagues;Jaune;partage;B2-T3-MODULE-D;4;Oui
;1066607;[PBO-SRO-BPI-7674981-10][PBO-SRO-BPI-7674981-09 /PBO-SRO-BPI-7674981-10 / SOTTEVILLE LES ROUEN][Vert][Vert];Non;;;;ZM-1782-3740;CONSTRUITE;FTTH;;;ID-7668100003TL;HABITATION;HABITATION;HABITATION;213606;PBO-SRO-BPI-7674981-10;PBO-SRO-BPI-7674981-09 /PBO-SRO-BPI-7674981-10 / SOTTEVILLE LES ROUEN;Vert;Vert;3;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Orange-3Bagues;Vert;partage;B2-T3-MODULE-D;3;Non
;1136868;[PBO-SRO-BPI-7674981-17][ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN][Bleu][Vert];Non;;;;ZM-1782-3795;CONSTRUITE;FTTH;;;ID-76681000024O;HABITATION;HABITATION;HABITATION;189698;PBO-SRO-BPI-7674981-17;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Bleu;Vert;3;1;SRO-BPI-7674981;;;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Bleu;Vert;partage;B2-T9-MODULE-C;9;Non
;1140496;[PBO-SRO-BPI-7674981-17][ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN][Bleu][Violet];Non;;;;;;;;;;;;;189698;PBO-SRO-BPI-7674981-17;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Bleu;Violet;5;;SRO-BPI-7674981;;;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Bleu;Violet;partage;B2-T9-MODULE-C;11;Non
;1154344;[PBO-SRO-BPI-7674981-17][ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN][Bleu][Blanc];Non;;;;;;;;;;;;;189698;PBO-SRO-BPI-7674981-17;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Bleu;Blanc;6;;SRO-BPI-7674981;;;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Bleu;Blanc;partage;B2-T9-MODULE-C;12;Non
;3725686;[PBO-SRO-BPI-7674981-17][ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN][Bleu][Rouge];Non;;;;;;;;;;;;;189698;PBO-SRO-BPI-7674981-17;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Bleu;Rouge;1;;SRO-BPI-7674981;;;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Bleu;Rouge;partage;B2-T9-MODULE-C;7;Non
;3752736;[PBO-SRO-BPI-7674981-17][ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN][Bleu][Bleu];Non;;;;;;;;;;;;;189698;PBO-SRO-BPI-7674981-17;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Bleu;Bleu;2;;SRO-BPI-7674981;;;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Bleu;Bleu;partage;B2-T9-MODULE-C;8;Non
;3753585;[PBO-SRO-BPI-7674981-17][ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN][Bleu][Jaune];Non;;;;;;;;;;;;;189698;PBO-SRO-BPI-7674981-17;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Bleu;Jaune;4;;SRO-BPI-7674981;;;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Bleu;Jaune;partage;B2-T9-MODULE-C;10;Non
;877605;[PBO-SRO-BPI-7674981-20][PBO-SRO-BPI-7674981-19 / PBO-SRO-BPI-7674981-20 / SOTTEVILLE LES ROUEN][Jaune][Blanc];Non;;;;;;;;;;;;;175603;PBO-SRO-BPI-7674981-20;PBO-SRO-BPI-7674981-19 / PBO-SRO-BPI-7674981-20 / SOTTEVILLE LES ROUEN;Jaune;Blanc;6;;SRO-BPI-7674981;;;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Jaune;Blanc;partage;B2-T9-MODULE-C;24;Non
;877953;[PBO-SRO-BPI-7674981-20][PBO-SRO-BPI-7674981-19 / PBO-SRO-BPI-7674981-20 / SOTTEVILLE LES ROUEN][Jaune][Jaune];Non;;;;;;;;;;;;;175603;PBO-SRO-BPI-7674981-20;PBO-SRO-BPI-7674981-19 / PBO-SRO-BPI-7674981-20 / SOTTEVILLE LES ROUEN;Jaune;Jaune;4;;SRO-BPI-7674981;;;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Jaune;Jaune;partage;B2-T9-MODULE-C;22;Non
;896294;[PBO-SRO-BPI-7674981-20][PBO-SRO-BPI-7674981-19 / PBO-SRO-BPI-7674981-20 / SOTTEVILLE LES ROUEN][Jaune][Bleu];Non;;;;ZM-1782-3872;CONSTRUITE;FTTH;;;ID-7668100004P3;HABITATION;HABITATION;HABITATION;175603;PBO-SRO-BPI-7674981-20;PBO-SRO-BPI-7674981-19 / PBO-SRO-BPI-7674981-20 / SOTTEVILLE LES ROUEN;Jaune;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Jaune;Bleu;partage;B2-T9-MODULE-C;20;Oui
;896298;[PBO-SRO-BPI-7674981-20][PBO-SRO-BPI-7674981-19 / PBO-SRO-BPI-7674981-20 / SOTTEVILLE LES ROUEN][Jaune][Violet];Non;;;;;;;;;;;;;175603;PBO-SRO-BPI-7674981-20;PBO-SRO-BPI-7674981-19 / PBO-SRO-BPI-7674981-20 / SOTTEVILLE LES ROUEN;Jaune;Violet;5;;SRO-BPI-7674981;;;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Jaune;Violet;partage;B2-T9-MODULE-C;23;Non
;896645;[PBO-SRO-BPI-7674981-20][PBO-SRO-BPI-7674981-19 / PBO-SRO-BPI-7674981-20 / SOTTEVILLE LES ROUEN][Jaune][Rouge];Non;;;;;;;;;;;;;175603;PBO-SRO-BPI-7674981-20;PBO-SRO-BPI-7674981-19 / PBO-SRO-BPI-7674981-20 / SOTTEVILLE LES ROUEN;Jaune;Rouge;1;;SRO-BPI-7674981;;;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Jaune;Rouge;partage;B2-T9-MODULE-C;19;Non
;1860993;[PBO-SRO-BPI-7674981-20][PBO-SRO-BPI-7674981-19 / PBO-SRO-BPI-7674981-20 / SOTTEVILLE LES ROUEN][Jaune][Vert];Non;;;;ZM-1782-3839;CONSTRUITE;FTTH;;;ID-76681000055K;HABITATION;HABITATION;HABITATION;175603;PBO-SRO-BPI-7674981-20;PBO-SRO-BPI-7674981-19 / PBO-SRO-BPI-7674981-20 / SOTTEVILLE LES ROUEN;Jaune;Vert;3;1;SRO-BPI-7674981;;;ARM-1039410 / PBO-SRO-BPI-7674981-17 / SOTTEVILLE LES ROUEN;Jaune;Vert;partage;B2-T9-MODULE-C;21;Oui
;978308;[BE-SRO-BPI-7674981-SC-10512193-01][BI-12-RUE-CLAUDINE-GUERIN-1 / BE-01 / SOTTEVILLE-LES-ROUEN-][Rouge][Bleu];Non;;;;ZM-B190-7995;CONSTRUITE;FTTH;;;ID-7668100005J3;BATIMENT-12;ESCALIER-A;ETAGE-01;222348;BE-SRO-BPI-7674981-SC-10512193-01;BI-12-RUE-CLAUDINE-GUERIN-1 / BE-01 / SOTTEVILLE-LES-ROUEN-;Rouge;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Orange-3Bagues;Bleu;partage;B2-T8-MODULE-D;2;Oui
;1015596;[BE-SRO-BPI-7674981-SC-10512193-01][BI-12-RUE-CLAUDINE-GUERIN-1 / BE-01 / SOTTEVILLE-LES-ROUEN-][Rouge][Jaune];Non;;;;ZM-1010-5799;CONSTRUITE;FTTH;;;ID-7668100005J3;BATIMENT-12;ESCALIER-A;ETAGE-01;222348;BE-SRO-BPI-7674981-SC-10512193-01;BI-12-RUE-CLAUDINE-GUERIN-1 / BE-01 / SOTTEVILLE-LES-ROUEN-;Rouge;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Orange-3Bagues;Jaune;partage;B2-T8-MODULE-D;4;Non
;1017951;[BE-SRO-BPI-7674981-SC-10512193-01][BI-12-RUE-CLAUDINE-GUERIN-1 / BE-01 / SOTTEVILLE-LES-ROUEN-][Bleu][Bleu];Non;;;;ZM-1010-5832;CONSTRUITE;FTTH;;;ID-7668100005J3;BATIMENT-12;ESCALIER-A;ETAGE-RDC;222348;BE-SRO-BPI-7674981-SC-10512193-01;BI-12-RUE-CLAUDINE-GUERIN-1 / BE-01 / SOTTEVILLE-LES-ROUEN-;Bleu;Bleu;8;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Orange-3Bagues;Gris;partage;B2-T8-MODULE-D;8;Oui
;1021781;[BE-SRO-BPI-7674981-SC-10512193-01][BI-12-RUE-CLAUDINE-GUERIN-1 / BE-01 / SOTTEVILLE-LES-ROUEN-][Rouge][Rouge];Non;;;;ZM-B195-1731;CONSTRUITE;FTTH;;;ID-7668100005J3;BATIMENT-12;ESCALIER-A;ETAGE-01;222348;BE-SRO-BPI-7674981-SC-10512193-01;BI-12-RUE-CLAUDINE-GUERIN-1 / BE-01 / SOTTEVILLE-LES-ROUEN-;Rouge;Rouge;1;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Orange-3Bagues;Rouge;partage;B2-T8-MODULE-D;1;Non
;1023823;[BE-SRO-BPI-7674981-SC-10512193-01][BI-12-RUE-CLAUDINE-GUERIN-1 / BE-01 / SOTTEVILLE-LES-ROUEN-][Rouge][Blanc];Non;;;;ZM-1010-5843;CONSTRUITE;FTTH;;;ID-7668100005J3;BATIMENT-12;ESCALIER-A;ETAGE-RDC;222348;BE-SRO-BPI-7674981-SC-10512193-01;BI-12-RUE-CLAUDINE-GUERIN-1 / BE-01 / SOTTEVILLE-LES-ROUEN-;Rouge;Blanc;6;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Orange-3Bagues;Blanc;partage;B2-T8-MODULE-D;6;Oui
;1029004;[BE-SRO-BPI-7674981-SC-10512193-01][BI-12-RUE-CLAUDINE-GUERIN-1 / BE-01 / SOTTEVILLE-LES-ROUEN-][Rouge][Violet];Non;;;;ZM-1010-5854;CONSTRUITE;FTTH;;;ID-7668100005J3;BATIMENT-12;ESCALIER-A;ETAGE-RDC;222348;BE-SRO-BPI-7674981-SC-10512193-01;BI-12-RUE-CLAUDINE-GUERIN-1 / BE-01 / SOTTEVILLE-LES-ROUEN-;Rouge;Violet;5;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Orange-3Bagues;Violet;partage;B2-T8-MODULE-D;5;Non
;1033257;[BE-SRO-BPI-7674981-SC-10512193-01][BI-12-RUE-CLAUDINE-GUERIN-1 / BE-01 / SOTTEVILLE-LES-ROUEN-][Rouge][Vert];Non;;;;ZM-1010-5865;CONSTRUITE;FTTH;;;ID-7668100005J3;BATIMENT-12;ESCALIER-A;ETAGE-02;222348;BE-SRO-BPI-7674981-SC-10512193-01;BI-12-RUE-CLAUDINE-GUERIN-1 / BE-01 / SOTTEVILLE-LES-ROUEN-;Rouge;Vert;3;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Orange-3Bagues;Vert;partage;B2-T8-MODULE-D;3;Non
;3375350;[BE-SRO-BPI-7674981-SC-10512193-01][BI-12-RUE-CLAUDINE-GUERIN-1 / BE-01 / SOTTEVILLE-LES-ROUEN-][Bleu][Rouge];Non;;;;ZM-1010-5975;CONSTRUITE;FTTH;;;ID-7668100005J3;BATIMENT-12;ESCALIER-A;ETAGE-02;222348;BE-SRO-BPI-7674981-SC-10512193-01;BI-12-RUE-CLAUDINE-GUERIN-1 / BE-01 / SOTTEVILLE-LES-ROUEN-;Bleu;Rouge;7;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Orange-3Bagues;Orange;partage;B2-T9-MODULE-A;12;Non
